1G9V_RQ3,/home/carmen/docking/results/results_astex_unimol/1G9V_RQ3/1G9V_RQ3_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1GKC_NFH,/home/carmen/docking/results/results_astex_unimol/1GKC_NFH/1GKC_NFH_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1GM8_SOX,/home/carmen/docking/results/results_astex_unimol/1GM8_SOX/1GM8_SOX_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1HNN_SKF,/home/carmen/docking/results/results_astex_unimol/1HNN_SKF/1HNN_SKF_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1HP0_AD3,/home/carmen/docking/results/results_astex_unimol/1HP0_AD3/1HP0_AD3_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1HWI_115,/home/carmen/docking/results/results_astex_unimol/1HWI_115/1HWI_115_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1HWW_SWA,/home/carmen/docking/results/results_astex_unimol/1HWW_SWA/1HWW_SWA_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1IA1_TQ3,/home/carmen/docking/results/results_astex_unimol/1IA1_TQ3/1IA1_TQ3_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1IG3_VIB,/home/carmen/docking/results/results_astex_unimol/1IG3_VIB/1IG3_VIB_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1J3J_CP6,/home/carmen/docking/results/results_astex_unimol/1J3J_CP6/1J3J_CP6_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1JD0_AZM,/home/carmen/docking/results/results_astex_unimol/1JD0_AZM/1JD0_AZM_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1JJE_BYS,/home/carmen/docking/results/results_astex_unimol/1JJE_BYS/1JJE_BYS_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1KE5_LS1,/home/carmen/docking/results/results_astex_unimol/1KE5_LS1/1KE5_LS1_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1KZK_JE2,/home/carmen/docking/results/results_astex_unimol/1KZK_JE2/1KZK_JE2_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1L2S_STC,/home/carmen/docking/results/results_astex_unimol/1L2S_STC/1L2S_STC_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1L7F_BCZ,/home/carmen/docking/results/results_astex_unimol/1L7F_BCZ/1L7F_BCZ_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1LPZ_CMB,/home/carmen/docking/results/results_astex_unimol/1LPZ_CMB/1LPZ_CMB_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1LRH_NLA,/home/carmen/docking/results/results_astex_unimol/1LRH_NLA/1LRH_NLA_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1M2Z_DEX,/home/carmen/docking/results/results_astex_unimol/1M2Z_DEX/1M2Z_DEX_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1MEH_MOA,/home/carmen/docking/results/results_astex_unimol/1MEH_MOA/1MEH_MOA_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1MMV_3AR,/home/carmen/docking/results/results_astex_unimol/1MMV_3AR/1MMV_3AR_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False
1MZC_BNE,/home/carmen/docking/results/results_astex_unimol/1MZC_BNE/1MZC_BNE_unimol.sdf,mol_at_pos_0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
